"name"	"SN2002bo"
"source"	"name"	"<a href='https://www.nhn.ou.edu/~suspect/'>SUSPECT</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=astro-ph/0309665&amp;db_key=AST'>astro-ph/0309665</a>"	"alias"	"2"
"source"	"name"	"<a href='http://heracles.astro.berkeley.edu/sndb/info'>UCB Filippenko Group's Supernova Database (SNDB)</a>"	"alias"	"3"
"source"	"name"	"<a href='http://dau.itep.ru/sn/node/72'>Sternberg Astronomical Institute Supernova Light Curve Catalogue</a>"	"alias"	"4"	"secondary"	"1"
"source"	"name"	"VSNET Oct2003"	"alias"	"5"
"source"	"name"	"S.Benetti et al., 2004, MNRAS, 348, 261;  astro-ph/0309665"	"alias"	"6"
"source"	"name"	"M.Hicken et al., 2009, astro-ph/0901.4787"	"alias"	"7"
"source"	"name"	"G.M.Szabo et al., 2003, A&A, 408, 915; astro-ph/0306606"	"alias"	"8"
"source"	"name"	"K.Krisciunas et al., 2004, AJ, 128, 3034; astro-ph/0409036"	"alias"	"9"
"source"	"name"	"D.Yu.Tsvetkov, 2004 (Reference ""S70"" in S.Benetti et al. (astro-ph/0309665))"	"alias"	"10"
"photometry"	"timeunit"	"MJD"	"time"	"52377.64194"	"band"	"R"	"abmag"	"14.163"	"aberr"	"0.016"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"52377.64339"	"band"	"I"	"abmag"	"13.963"	"aberr"	"0.036"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"52377.87"	"band"	"C"	"abmag"	"14.3"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"52377.87"	"band"	"R"	"abmag"	"14.2"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"52378.3"	"band"	"I"	"abmag"	"13.87"	"aberr"	"0.03"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52378.3"	"band"	"B"	"abmag"	"16.37"	"aberr"	"0.23"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52378.3"	"band"	"V"	"abmag"	"14.66"	"aberr"	"0.03"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52379.04"	"band"	"R"	"abmag"	"14.3"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"52379.81"	"band"	"I"	"abmag"	"14.02"	"source"	"4,8"
"photometry"	"timeunit"	"MJD"	"time"	"52379.81"	"band"	"R"	"abmag"	"14.09"	"source"	"4,8"
"photometry"	"timeunit"	"MJD"	"time"	"52379.81"	"band"	"V"	"abmag"	"14.47"	"source"	"4,8"
"photometry"	"timeunit"	"MJD"	"time"	"52379.95"	"band"	"R"	"abmag"	"14.5"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"52379.98"	"band"	"C"	"abmag"	"14.2"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"52380.04"	"band"	"C"	"abmag"	"13.9"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"52380.12"	"band"	"C"	"abmag"	"14.5"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"52380.68115"	"band"	"V"	"abmag"	"14.662"	"aberr"	"0.018"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"52380.68293"	"band"	"R"	"abmag"	"14.228"	"aberr"	"0.016"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"52380.68438"	"band"	"I"	"abmag"	"13.912"	"aberr"	"0.02"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"52380.82"	"band"	"I"	"abmag"	"14.13"	"source"	"4,8"
"photometry"	"timeunit"	"MJD"	"time"	"52380.82"	"band"	"R"	"abmag"	"14.22"	"source"	"4,8"
"photometry"	"timeunit"	"MJD"	"time"	"52380.82"	"band"	"V"	"abmag"	"14.56"	"source"	"4,8"
"photometry"	"timeunit"	"MJD"	"time"	"52380.87"	"band"	"R"	"abmag"	"14.5"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"52380.96"	"band"	"R"	"abmag"	"14.4"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"52380.97"	"band"	"R"	"abmag"	"14.6"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"52381.08"	"band"	"B"	"abmag"	"16.22"	"source"	"4,9"
"photometry"	"timeunit"	"MJD"	"time"	"52381.08"	"band"	"I"	"abmag"	"13.96"	"source"	"4,9"
"photometry"	"timeunit"	"MJD"	"time"	"52381.08"	"band"	"R"	"abmag"	"14.26"	"source"	"4,9"
"photometry"	"timeunit"	"MJD"	"time"	"52381.08"	"band"	"U"	"abmag"	"17.06"	"source"	"4,9"
"photometry"	"timeunit"	"MJD"	"time"	"52381.08"	"band"	"V"	"abmag"	"14.71"	"source"	"4,9"
"photometry"	"timeunit"	"MJD"	"time"	"52381.18"	"band"	"C"	"abmag"	"14.6"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"52381.73057"	"band"	"U"	"abmag"	"16.913"	"aberr"	"0.044"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"52381.73377"	"band"	"B"	"abmag"	"16.332"	"aberr"	"0.026"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"52381.73627"	"band"	"V"	"abmag"	"14.774"	"aberr"	"0.015"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"52381.73806"	"band"	"R"	"abmag"	"14.254"	"aberr"	"0.015"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"52381.73951"	"band"	"I"	"abmag"	"13.988"	"aberr"	"0.057"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"52382.92"	"band"	"V"	"abmag"	"14.5"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"52383.22"	"band"	"I"	"instrument"	"kait3"	"abmag"	"13.96900"	"aberr"	"0.01300"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"52383.22"	"band"	"R"	"instrument"	"kait3"	"abmag"	"14.32000"	"aberr"	"0.01200"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"52383.22"	"band"	"V"	"instrument"	"kait3"	"abmag"	"14.81300"	"aberr"	"0.01100"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"52383.22"	"band"	"B"	"instrument"	"kait3"	"abmag"	"16.21400"	"aberr"	"0.01900"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"52383.34"	"band"	"C"	"abmag"	"14.9"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"52384.93"	"band"	"B"	"abmag"	"16.4"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"52384.93"	"band"	"R"	"abmag"	"14.2"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"52384.93"	"band"	"V"	"abmag"	"14.7"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"52385.07"	"band"	"B"	"abmag"	"16.51"	"source"	"4,9"
"photometry"	"timeunit"	"MJD"	"time"	"52385.07"	"band"	"I"	"abmag"	"14"	"source"	"4,9"
"photometry"	"timeunit"	"MJD"	"time"	"52385.07"	"band"	"R"	"abmag"	"14.44"	"source"	"4,9"
"photometry"	"timeunit"	"MJD"	"time"	"52385.07"	"band"	"U"	"abmag"	"17.43"	"source"	"4,9"
"photometry"	"timeunit"	"MJD"	"time"	"52385.07"	"band"	"V"	"abmag"	"14.95"	"source"	"4,9"
"photometry"	"timeunit"	"MJD"	"time"	"52387.38"	"band"	"I"	"abmag"	"14.02"	"aberr"	"0.17"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52387.38"	"band"	"V"	"abmag"	"15.2"	"aberr"	"0.03"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52387.81"	"band"	"I"	"abmag"	"14.27"	"source"	"4,8"
"photometry"	"timeunit"	"MJD"	"time"	"52387.81"	"band"	"R"	"abmag"	"14.51"	"source"	"4,8"
"photometry"	"timeunit"	"MJD"	"time"	"52387.81"	"band"	"V"	"abmag"	"14.97"	"source"	"4,8"
"photometry"	"timeunit"	"MJD"	"time"	"52387.91"	"band"	"V"	"abmag"	"14.6"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"52388.86"	"band"	"R"	"abmag"	"14.8"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"52388.94"	"band"	"R"	"abmag"	"14.8"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"52389.08"	"band"	"B"	"abmag"	"16.78"	"source"	"4,9"
"photometry"	"timeunit"	"MJD"	"time"	"52389.08"	"band"	"I"	"abmag"	"14.29"	"source"	"4,9"
"photometry"	"timeunit"	"MJD"	"time"	"52389.08"	"band"	"R"	"abmag"	"14.74"	"source"	"4,9"
"photometry"	"timeunit"	"MJD"	"time"	"52389.08"	"band"	"U"	"abmag"	"17.44"	"source"	"4,9"
"photometry"	"timeunit"	"MJD"	"time"	"52389.08"	"band"	"V"	"abmag"	"15.27"	"source"	"4,9"
"photometry"	"timeunit"	"MJD"	"time"	"52389.11"	"band"	"R"	"abmag"	"14.6"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"52389.19"	"band"	"I"	"instrument"	"kait3"	"abmag"	"14.28000"	"aberr"	"0.01400"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"52389.19"	"band"	"R"	"instrument"	"kait3"	"abmag"	"14.75000"	"aberr"	"0.01300"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"52389.19"	"band"	"V"	"instrument"	"kait3"	"abmag"	"15.28300"	"aberr"	"0.03200"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"52389.19"	"band"	"B"	"instrument"	"kait3"	"abmag"	"16.67400"	"aberr"	"0.03700"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"52390.03"	"band"	"B"	"abmag"	"16.8"	"source"	"4,9"
"photometry"	"timeunit"	"MJD"	"time"	"52390.03"	"band"	"I"	"abmag"	"14.37"	"source"	"4,9"
"photometry"	"timeunit"	"MJD"	"time"	"52390.03"	"band"	"R"	"abmag"	"14.8"	"source"	"4,9"
"photometry"	"timeunit"	"MJD"	"time"	"52390.03"	"band"	"V"	"abmag"	"15.32"	"source"	"4,9"
"photometry"	"timeunit"	"MJD"	"time"	"52391.88"	"band"	"R"	"abmag"	"14.6"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"52392.06"	"band"	"R"	"abmag"	"15.1"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"52392.24"	"band"	"I"	"instrument"	"kait3"	"abmag"	"14.51300"	"aberr"	"0.01600"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"52392.24"	"band"	"R"	"instrument"	"kait3"	"abmag"	"14.97700"	"aberr"	"0.01700"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"52392.24"	"band"	"V"	"instrument"	"kait3"	"abmag"	"15.42600"	"aberr"	"0.01800"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"52392.24"	"band"	"B"	"instrument"	"kait3"	"abmag"	"16.72400"	"aberr"	"0.04500"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"52392.96"	"band"	"R"	"abmag"	"14.9"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"52392.96"	"band"	"V"	"abmag"	"15.4"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"52393.98"	"band"	"R"	"abmag"	"14.9"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"52393.98"	"band"	"V"	"abmag"	"15.4"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"52394.09"	"band"	"R"	"abmag"	"15.2"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"52394.86"	"band"	"R"	"abmag"	"15.3"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"52394.87"	"band"	"R"	"abmag"	"15.1"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"52394.88"	"band"	"R"	"abmag"	"15"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"52395.81"	"band"	"R"	"abmag"	"15.07"	"source"	"4,8"
"photometry"	"timeunit"	"MJD"	"time"	"52395.81"	"band"	"V"	"abmag"	"15.31"	"source"	"4,8"
"photometry"	"timeunit"	"MJD"	"time"	"52396.08"	"band"	"R"	"abmag"	"15.6"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"52396.17"	"band"	"I"	"instrument"	"kait3"	"abmag"	"14.72800"	"aberr"	"0.01400"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"52396.17"	"band"	"R"	"instrument"	"kait3"	"abmag"	"15.15500"	"aberr"	"0.01100"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"52396.17"	"band"	"V"	"instrument"	"kait3"	"abmag"	"15.58200"	"aberr"	"0.01400"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"52396.17"	"band"	"B"	"instrument"	"kait3"	"abmag"	"16.89400"	"aberr"	"0.04600"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"52396.62848"	"band"	"U"	"abmag"	"17.726"	"aberr"	"0.047"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"52396.63168"	"band"	"B"	"abmag"	"17.11"	"aberr"	"0.03"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"52396.63417"	"band"	"V"	"abmag"	"15.643"	"aberr"	"0.015"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"52396.63595"	"band"	"R"	"abmag"	"15.139"	"aberr"	"0.014"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"52396.63738"	"band"	"I"	"abmag"	"14.778"	"aberr"	"0.018"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"52396.98"	"band"	"B"	"abmag"	"17.05"	"source"	"4,9"
"photometry"	"timeunit"	"MJD"	"time"	"52396.98"	"band"	"I"	"abmag"	"14.83"	"source"	"4,9"
"photometry"	"timeunit"	"MJD"	"time"	"52396.98"	"band"	"R"	"abmag"	"15.16"	"source"	"4,9"
"photometry"	"timeunit"	"MJD"	"time"	"52396.98"	"band"	"V"	"abmag"	"15.6"	"source"	"4,9"
"photometry"	"timeunit"	"MJD"	"time"	"52397.9"	"band"	"C"	"abmag"	"15.6"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"52398.84"	"band"	"R"	"abmag"	"15.1"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"52399.17"	"band"	"I"	"instrument"	"kait3"	"abmag"	"14.91100"	"aberr"	"0.01700"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"52399.17"	"band"	"R"	"instrument"	"kait3"	"abmag"	"15.24100"	"aberr"	"0.02000"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"52399.17"	"band"	"V"	"instrument"	"kait3"	"abmag"	"15.68700"	"aberr"	"0.01100"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"52399.17"	"band"	"B"	"instrument"	"kait3"	"abmag"	"16.93400"	"aberr"	"0.02200"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"52399.36"	"band"	"I"	"abmag"	"14.82"	"aberr"	"0.06"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52399.36"	"band"	"B"	"abmag"	"17.11"	"aberr"	"0.18"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52399.36"	"band"	"V"	"abmag"	"15.7"	"aberr"	"0.05"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52400.04"	"band"	"B"	"abmag"	"17.09"	"source"	"4,9"
"photometry"	"timeunit"	"MJD"	"time"	"52400.04"	"band"	"I"	"abmag"	"14.94"	"source"	"4,9"
"photometry"	"timeunit"	"MJD"	"time"	"52400.04"	"band"	"R"	"abmag"	"15.28"	"source"	"4,9"
"photometry"	"timeunit"	"MJD"	"time"	"52400.04"	"band"	"V"	"abmag"	"15.71"	"source"	"4,9"
"photometry"	"timeunit"	"MJD"	"time"	"52400.39"	"band"	"R"	"abmag"	"15.13"	"aberr"	"0.05"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52400.39"	"band"	"I"	"abmag"	"14.92"	"aberr"	"0.05"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52400.39"	"band"	"B"	"abmag"	"17.03"	"aberr"	"0.05"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52400.39"	"band"	"V"	"abmag"	"15.63"	"aberr"	"0.05"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52401.32"	"band"	"I"	"abmag"	"14.89"	"aberr"	"0.07"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52401.74426"	"band"	"B"	"abmag"	"17.175"	"aberr"	"0.03"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"52401.74672"	"band"	"V"	"abmag"	"15.765"	"aberr"	"0.031"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"52401.74853"	"band"	"R"	"abmag"	"15.295"	"aberr"	"0.026"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"52401.74998"	"band"	"I"	"abmag"	"15.034"	"aberr"	"0.021"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"52403.18"	"band"	"I"	"instrument"	"kait3"	"abmag"	"15.11000"	"aberr"	"0.01900"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"52403.18"	"band"	"R"	"instrument"	"kait3"	"abmag"	"15.36900"	"aberr"	"0.01000"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"52403.18"	"band"	"V"	"instrument"	"kait3"	"abmag"	"15.80400"	"aberr"	"0.01000"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"52403.18"	"band"	"B"	"instrument"	"kait3"	"abmag"	"17.02100"	"aberr"	"0.02600"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"52405.92"	"band"	"R"	"abmag"	"15.5"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"52406.07"	"band"	"R"	"abmag"	"15.8"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"52406.35"	"band"	"I"	"abmag"	"15.26"	"aberr"	"0.11"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52406.35"	"band"	"V"	"abmag"	"16.13"	"aberr"	"0.05"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52406.88"	"band"	"R"	"abmag"	"16.1"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"52407.18"	"band"	"R"	"instrument"	"kait3"	"abmag"	"15.55200"	"aberr"	"0.01700"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"52407.18"	"band"	"V"	"instrument"	"kait3"	"abmag"	"15.90600"	"aberr"	"0.01100"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"52407.18"	"band"	"B"	"instrument"	"kait3"	"abmag"	"17.08500"	"aberr"	"0.02800"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"52407.77464"	"band"	"V"	"abmag"	"15.95"	"aberr"	"0.035"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"52407.77788"	"band"	"I"	"abmag"	"15.235"	"aberr"	"0.028"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"52408.84"	"band"	"R"	"abmag"	"16"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"52409.20"	"band"	"I"	"instrument"	"kait3"	"abmag"	"15.39200"	"aberr"	"0.01600"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"52409.20"	"band"	"R"	"instrument"	"kait3"	"abmag"	"15.58600"	"aberr"	"0.01200"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"52409.20"	"band"	"V"	"instrument"	"kait3"	"abmag"	"15.98300"	"aberr"	"0.01100"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"52409.20"	"band"	"B"	"instrument"	"kait3"	"abmag"	"17.10800"	"aberr"	"0.01500"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"52409.33"	"band"	"I"	"abmag"	"15.23"	"aberr"	"0.11"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52409.33"	"band"	"B"	"abmag"	"17.45"	"aberr"	"0.34"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52409.33"	"band"	"V"	"abmag"	"16.16"	"aberr"	"0.06"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52409.45"	"band"	"R"	"abmag"	"15.52"	"aberr"	"0.03"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52409.45"	"band"	"I"	"abmag"	"15.36"	"aberr"	"0.04"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52409.45"	"band"	"B"	"abmag"	"17.2"	"aberr"	"0.08"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52409.45"	"band"	"V"	"abmag"	"15.86"	"aberr"	"0.06"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52409.92"	"band"	"R"	"abmag"	"15.9"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"52409.96"	"band"	"R"	"abmag"	"15.5"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"52411.18"	"band"	"I"	"instrument"	"kait3"	"abmag"	"15.45400"	"aberr"	"0.01800"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"52411.18"	"band"	"R"	"instrument"	"kait3"	"abmag"	"15.64100"	"aberr"	"0.01600"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"52411.18"	"band"	"V"	"instrument"	"kait3"	"abmag"	"16.01600"	"aberr"	"0.01300"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"52411.18"	"band"	"B"	"instrument"	"kait3"	"abmag"	"17.10200"	"aberr"	"0.01900"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"52411.67391"	"band"	"U"	"abmag"	"17.908"	"aberr"	"0.044"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"52411.67782"	"band"	"B"	"abmag"	"17.311"	"aberr"	"0.026"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"52411.68101"	"band"	"V"	"abmag"	"16.05"	"aberr"	"0.015"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"52411.68348"	"band"	"R"	"abmag"	"15.66"	"aberr"	"0.014"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"52411.68527"	"band"	"I"	"abmag"	"15.471"	"aberr"	"0.016"	"source"	"4,7"
"photometry"	"timeunit"	"MJD"	"time"	"52412.91"	"band"	"R"	"abmag"	"15.8"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"52413.11"	"band"	"C"	"abmag"	"15.6"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"52413.12"	"band"	"C"	"abmag"	"15.6"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"52417.18"	"band"	"I"	"instrument"	"kait3"	"abmag"	"15.68000"	"aberr"	"0.02100"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"52417.18"	"band"	"R"	"instrument"	"kait3"	"abmag"	"15.82300"	"aberr"	"0.01800"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"52417.18"	"band"	"V"	"instrument"	"kait3"	"abmag"	"16.18900"	"aberr"	"0.01400"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"52417.18"	"band"	"B"	"instrument"	"kait3"	"abmag"	"17.19400"	"aberr"	"0.03300"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"52418.85"	"band"	"R"	"abmag"	"16.1"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"52418.88"	"band"	"R"	"abmag"	"16.1"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"52419.0"	"band"	"V"	"abmag"	"16"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"52420.36"	"band"	"I"	"abmag"	"15.94"	"aberr"	"0.18"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52420.36"	"band"	"V"	"abmag"	"16.6"	"aberr"	"0.18"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52421.19"	"band"	"I"	"instrument"	"kait3"	"abmag"	"15.87400"	"aberr"	"0.02100"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"52421.19"	"band"	"R"	"instrument"	"kait3"	"abmag"	"15.95900"	"aberr"	"0.01000"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"52421.19"	"band"	"V"	"instrument"	"kait3"	"abmag"	"16.27200"	"aberr"	"0.01200"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"52421.19"	"band"	"B"	"instrument"	"kait3"	"abmag"	"17.24500"	"aberr"	"0.03500"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"52424.86"	"band"	"C"	"abmag"	"16.7"	"source"	"4,5"
"photometry"	"timeunit"	"MJD"	"time"	"52425.19"	"band"	"I"	"instrument"	"kait3"	"abmag"	"16.05500"	"aberr"	"0.02400"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"52425.19"	"band"	"R"	"instrument"	"kait3"	"abmag"	"16.09800"	"aberr"	"0.01100"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"52425.19"	"band"	"V"	"instrument"	"kait3"	"abmag"	"16.38500"	"aberr"	"0.01500"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"52425.19"	"band"	"B"	"instrument"	"kait3"	"abmag"	"17.28600"	"aberr"	"0.02900"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"52429.20"	"band"	"R"	"instrument"	"kait3"	"abmag"	"16.18400"	"aberr"	"0.02800"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"52429.20"	"band"	"I"	"instrument"	"kait3"	"abmag"	"16.19700"	"aberr"	"0.02800"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"52429.20"	"band"	"V"	"instrument"	"kait3"	"abmag"	"16.46800"	"aberr"	"0.01600"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"52429.20"	"band"	"B"	"instrument"	"kait3"	"abmag"	"17.34000"	"aberr"	"0.02800"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"52431.20"	"band"	"I"	"instrument"	"kait3"	"abmag"	"16.18900"	"aberr"	"0.04700"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"52431.20"	"band"	"R"	"instrument"	"kait3"	"abmag"	"16.24100"	"aberr"	"0.04200"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"52431.20"	"band"	"V"	"instrument"	"kait3"	"abmag"	"16.51500"	"aberr"	"0.01900"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"52431.20"	"band"	"B"	"instrument"	"kait3"	"abmag"	"17.37700"	"aberr"	"0.02800"	"source"	"3"
"photometry"	"timeunit"	"MJD"	"time"	"52433.91"	"band"	"I"	"abmag"	"16.19"	"source"	"4,8"
