"name"	"SN2002ap"
"source"	"name"	"<a href='https://www.nhn.ou.edu/~suspect/'>SUSPECT</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=astro-ph/0307136&amp;db_key=AST'>astro-ph/0307136</a>"	"alias"	"2"
"source"	"name"	"<a href='http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2002MNRAS.332L..73G&amp;db_key=AST'>2002MNRAS.332L..73G</a>"	"alias"	"3"
"source"	"name"	"<a href='http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=astro-ph/0304010&amp;db_key=AST'>astro-ph/0304010</a>"	"alias"	"4"
"source"	"name"	"<a href='http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=astro-ph/0209507&amp;db_key=AST'>astro-ph/0209507</a>"	"alias"	"5"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2014ApJS..213...19B'>Bianco et al. 2014</a>"	"alias"	"6"
"source"	"name"	"<a href='http://dau.itep.ru/sn/node/72'>Sternberg Astronomical Institute Supernova Light Curve Catalogue</a>"	"alias"	"7"	"secondary"	"1"
"source"	"name"	"VSNET 2003"	"alias"	"8"
"source"	"name"	"R.J.Foley et al., 2003, PASP, 115, 1220; astro-ph/0307136"	"alias"	"9"
"source"	"name"	"A.Gal-Yam, E.O.Ofek, O.Shemmer, 2002, MNRAS, 332, L73; astro-ph/0204008"	"alias"	"10"
"source"	"name"	"Y.Yoshii et al., 2003, ApJ, 592, 467; astro-ph/0304010"	"alias"	"11"
"source"	"name"	"Unknown,?"	"alias"	"12"
"photometry"	"timeunit"	"MJD"	"time"	"52314.66"	"band"	"I"	"abmag"	"12.29"	"aberr"	"0.02"	"source"	"1,5"
"photometry"	"timeunit"	"MJD"	"time"	"52314.71"	"band"	"B"	"abmag"	"13.59"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52314.71"	"band"	"I"	"abmag"	"12.36"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52314.71"	"band"	"R"	"abmag"	"12.5"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52314.71"	"band"	"V"	"abmag"	"12.51"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52314.74"	"band"	"R"	"abmag"	"12.3"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52314.75"	"band"	"B"	"abmag"	"13.5"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52314.75"	"band"	"V"	"abmag"	"12.42"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52314.78"	"band"	"C"	"abmag"	"12.7"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52314.78"	"band"	"R"	"abmag"	"12.6"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52314.8"	"band"	"R"	"abmag"	"12.35"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52314.86"	"band"	"C"	"abmag"	"12.4"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52315.0"	"band"	"C"	"abmag"	"12.3"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52315.13"	"band"	"V"	"abmag"	"12.155"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52315.13"	"band"	"U"	"abmag"	"13.504"	"aberr"	"0.045"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52315.13"	"band"	"R"	"abmag"	"12.068"	"aberr"	"0.019"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52315.13"	"band"	"B"	"abmag"	"12.964"	"aberr"	"0.018"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52315.13"	"band"	"I"	"abmag"	"12.207"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52315.13"	"band"	"B"	"abmag"	"13.31"	"source"	"7,9"
"photometry"	"timeunit"	"MJD"	"time"	"52315.13"	"band"	"I"	"abmag"	"12.33"	"source"	"7,9"
"photometry"	"timeunit"	"MJD"	"time"	"52315.13"	"band"	"R"	"abmag"	"12.27"	"source"	"7,9"
"photometry"	"timeunit"	"MJD"	"time"	"52315.13"	"band"	"U"	"abmag"	"13.92"	"source"	"7,9"
"photometry"	"timeunit"	"MJD"	"time"	"52315.13"	"band"	"V"	"abmag"	"12.41"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52315.13"	"band"	"V"	"abmag"	"12.42"	"source"	"7,9"
"photometry"	"timeunit"	"MJD"	"time"	"52315.14"	"band"	"I"	"abmag"	"12.33"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52315.15"	"band"	"R"	"abmag"	"12.25"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52315.16"	"band"	"V"	"abmag"	"12.4"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52315.45"	"band"	"C"	"abmag"	"12.9"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52315.68"	"band"	"V"	"abmag"	"12.41"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52315.74"	"band"	"C"	"abmag"	"12.5"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52315.77"	"band"	"V"	"abmag"	"12.34"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52315.79"	"band"	"C"	"abmag"	"12.5"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52315.8"	"band"	"B"	"abmag"	"13.35"	"source"	"7,12"
"photometry"	"timeunit"	"MJD"	"time"	"52315.8"	"band"	"I"	"abmag"	"12.4"	"source"	"7,12"
"photometry"	"timeunit"	"MJD"	"time"	"52315.8"	"band"	"R"	"abmag"	"12.34"	"source"	"7,12"
"photometry"	"timeunit"	"MJD"	"time"	"52315.8"	"band"	"V"	"abmag"	"12.53"	"source"	"7,12"
"photometry"	"timeunit"	"MJD"	"time"	"52315.82"	"band"	"V"	"abmag"	"12.7"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52315.83"	"band"	"C"	"abmag"	"12.5"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52315.87"	"band"	"C"	"abmag"	"12.4"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52316.13"	"band"	"V"	"abmag"	"12.231"	"aberr"	"0.021"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52316.13"	"band"	"U"	"abmag"	"13.683"	"aberr"	"0.05"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52316.13"	"band"	"R"	"abmag"	"12.089"	"aberr"	"0.016"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52316.13"	"band"	"B"	"abmag"	"13.064"	"aberr"	"0.015"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52316.13"	"band"	"I"	"abmag"	"12.217"	"aberr"	"0.018"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52316.13"	"band"	"B"	"abmag"	"13.41"	"source"	"7,9"
"photometry"	"timeunit"	"MJD"	"time"	"52316.13"	"band"	"I"	"abmag"	"12.34"	"source"	"7,9"
"photometry"	"timeunit"	"MJD"	"time"	"52316.13"	"band"	"R"	"abmag"	"12.29"	"source"	"7,9"
"photometry"	"timeunit"	"MJD"	"time"	"52316.13"	"band"	"U"	"abmag"	"14.1"	"source"	"7,9"
"photometry"	"timeunit"	"MJD"	"time"	"52316.13"	"band"	"V"	"abmag"	"12.49"	"source"	"7,9"
"photometry"	"timeunit"	"MJD"	"time"	"52316.49"	"band"	"C"	"abmag"	"12.9"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52316.76"	"band"	"R"	"abmag"	"12.2"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52316.77"	"band"	"V"	"abmag"	"12.47"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52316.78"	"band"	"R"	"abmag"	"12.26"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52316.8"	"band"	"B"	"abmag"	"13.54"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52316.81"	"band"	"I"	"abmag"	"12.18"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52316.88"	"band"	"R"	"abmag"	"13.41"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52317.12"	"band"	"V"	"abmag"	"12.47"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52317.13"	"band"	"V"	"abmag"	"12.241"	"aberr"	"0.024"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52317.13"	"band"	"U"	"abmag"	"13.866"	"aberr"	"0.058"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52317.13"	"band"	"R"	"abmag"	"12.092"	"aberr"	"0.016"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52317.13"	"band"	"B"	"abmag"	"13.152"	"aberr"	"0.023"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52317.13"	"band"	"I"	"abmag"	"12.177"	"aberr"	"0.027"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52317.13"	"band"	"B"	"abmag"	"13.5"	"source"	"7,9"
"photometry"	"timeunit"	"MJD"	"time"	"52317.13"	"band"	"I"	"abmag"	"12.3"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52317.13"	"band"	"R"	"abmag"	"12.29"	"source"	"7,9"
"photometry"	"timeunit"	"MJD"	"time"	"52317.13"	"band"	"U"	"abmag"	"14.28"	"source"	"7,9"
"photometry"	"timeunit"	"MJD"	"time"	"52317.13"	"band"	"V"	"abmag"	"12.5"	"source"	"7,9"
"photometry"	"timeunit"	"MJD"	"time"	"52317.14"	"band"	"R"	"abmag"	"12.31"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52317.15"	"band"	"V"	"abmag"	"12.5"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52317.43"	"band"	"B"	"abmag"	"13.49"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52317.43"	"band"	"I"	"abmag"	"12.28"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52317.43"	"band"	"V"	"abmag"	"12.55"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52317.47"	"band"	"C"	"abmag"	"12.5"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52317.65"	"band"	"V"	"abmag"	"12.53"	"aberr"	"0.03"	"source"	"1,5"
"photometry"	"timeunit"	"MJD"	"time"	"52317.65"	"band"	"R"	"abmag"	"12.31"	"aberr"	"0.03"	"source"	"1,5"
"photometry"	"timeunit"	"MJD"	"time"	"52317.65"	"band"	"B"	"abmag"	"13.58"	"aberr"	"0.02"	"source"	"1,5"
"photometry"	"timeunit"	"MJD"	"time"	"52317.65"	"band"	"I"	"abmag"	"12.26"	"aberr"	"0.03"	"source"	"1,5"
"photometry"	"timeunit"	"MJD"	"time"	"52317.75"	"band"	"C"	"abmag"	"12.6"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52317.8"	"band"	"R"	"abmag"	"12.3"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52317.81"	"band"	"R"	"abmag"	"12.26"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52317.81"	"band"	"V"	"abmag"	"12.55"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52317.82"	"band"	"B"	"abmag"	"13.55"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52317.82"	"band"	"I"	"abmag"	"12.3"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52317.86"	"band"	"R"	"abmag"	"12.6"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52318.12"	"band"	"V"	"abmag"	"12.56"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52318.13"	"band"	"V"	"abmag"	"12.331"	"aberr"	"0.02"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52318.13"	"band"	"U"	"abmag"	"14.013"	"aberr"	"0.041"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52318.13"	"band"	"R"	"abmag"	"12.13"	"aberr"	"0.018"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52318.13"	"band"	"B"	"abmag"	"13.278"	"aberr"	"0.016"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52318.13"	"band"	"I"	"abmag"	"12.222"	"aberr"	"0.026"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52318.13"	"band"	"B"	"abmag"	"13.63"	"source"	"7,9"
"photometry"	"timeunit"	"MJD"	"time"	"52318.13"	"band"	"I"	"abmag"	"12.31"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52318.13"	"band"	"I"	"abmag"	"12.35"	"source"	"7,9"
"photometry"	"timeunit"	"MJD"	"time"	"52318.13"	"band"	"R"	"abmag"	"12.33"	"source"	"7,9"
"photometry"	"timeunit"	"MJD"	"time"	"52318.13"	"band"	"U"	"abmag"	"14.43"	"source"	"7,9"
"photometry"	"timeunit"	"MJD"	"time"	"52318.13"	"band"	"V"	"abmag"	"12.59"	"source"	"7,9"
"photometry"	"timeunit"	"MJD"	"time"	"52318.14"	"band"	"R"	"abmag"	"12.34"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52318.15"	"band"	"V"	"abmag"	"12.55"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52318.38"	"band"	"R"	"abmag"	"12.29"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52318.58"	"band"	"V"	"abmag"	"12.6"	"aberr"	"0.03"	"source"	"1,5"
"photometry"	"timeunit"	"MJD"	"time"	"52318.58"	"band"	"B"	"abmag"	"13.7"	"aberr"	"0.02"	"source"	"1,5"
"photometry"	"timeunit"	"MJD"	"time"	"52318.74"	"band"	"B"	"abmag"	"13.97"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52318.74"	"band"	"I"	"abmag"	"12.6"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52318.74"	"band"	"R"	"abmag"	"12.55"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52318.74"	"band"	"V"	"abmag"	"12.72"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52318.77"	"band"	"B"	"abmag"	"13.76"	"source"	"7,11"
"photometry"	"timeunit"	"MJD"	"time"	"52318.77"	"band"	"I"	"abmag"	"12.32"	"source"	"7,11"
"photometry"	"timeunit"	"MJD"	"time"	"52318.77"	"band"	"R"	"abmag"	"12.32"	"source"	"7,11"
"photometry"	"timeunit"	"MJD"	"time"	"52318.77"	"band"	"V"	"abmag"	"12.65"	"source"	"7,11"
"photometry"	"timeunit"	"MJD"	"time"	"52318.81"	"band"	"V"	"abmag"	"12.8"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52318.83"	"band"	"C"	"abmag"	"12.5"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52318.84"	"band"	"C"	"abmag"	"12.8"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52319.03"	"band"	"C"	"abmag"	"12.8"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52319.27"	"band"	"V"	"abmag"	"12.65"	"aberr"	"0.01"	"source"	"1,4"
"photometry"	"timeunit"	"MJD"	"time"	"52319.27"	"band"	"R"	"abmag"	"12.32"	"aberr"	"0.02"	"source"	"1,4"
"photometry"	"timeunit"	"MJD"	"time"	"52319.27"	"band"	"B"	"abmag"	"13.76"	"aberr"	"0.02"	"source"	"1,4"
"photometry"	"timeunit"	"MJD"	"time"	"52319.27"	"band"	"I"	"abmag"	"12.32"	"aberr"	"0.01"	"source"	"1,4"
"photometry"	"timeunit"	"MJD"	"time"	"52319.57"	"band"	"V"	"abmag"	"12.61"	"aberr"	"0.04"	"source"	"1,5"
"photometry"	"timeunit"	"MJD"	"time"	"52319.57"	"band"	"R"	"abmag"	"12.38"	"aberr"	"0.03"	"source"	"1,5"
"photometry"	"timeunit"	"MJD"	"time"	"52319.57"	"band"	"B"	"abmag"	"13.8"	"aberr"	"0.02"	"source"	"1,5"
"photometry"	"timeunit"	"MJD"	"time"	"52319.57"	"band"	"I"	"abmag"	"12.28"	"aberr"	"0.04"	"source"	"1,5"
"photometry"	"timeunit"	"MJD"	"time"	"52319.57"	"band"	"U"	"abmag"	"14.64"	"aberr"	"0.02"	"source"	"1,5"
"photometry"	"timeunit"	"MJD"	"time"	"52319.75"	"band"	"B"	"abmag"	"13.86"	"source"	"7,11"
"photometry"	"timeunit"	"MJD"	"time"	"52319.75"	"band"	"C"	"abmag"	"13"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52319.75"	"band"	"I"	"abmag"	"12.34"	"source"	"7,11"
"photometry"	"timeunit"	"MJD"	"time"	"52319.75"	"band"	"R"	"abmag"	"12.36"	"source"	"7,11"
"photometry"	"timeunit"	"MJD"	"time"	"52319.75"	"band"	"U"	"abmag"	"14.63"	"source"	"7,11"
"photometry"	"timeunit"	"MJD"	"time"	"52319.75"	"band"	"V"	"abmag"	"12.72"	"source"	"7,11"
"photometry"	"timeunit"	"MJD"	"time"	"52319.77"	"band"	"C"	"abmag"	"12.6"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52319.8"	"band"	"V"	"abmag"	"12.9"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52319.85"	"band"	"C"	"abmag"	"12.7"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52320.02"	"band"	"C"	"abmag"	"12.46"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52320.10345"	"band"	"U"	"instrument"	"CfA3_4SH"	"abmag"	"14.991"	"aberr"	"0.039"	"source"	"6"
"photometry"	"timeunit"	"MJD"	"time"	"52320.10666"	"band"	"B"	"instrument"	"CfA3_4SH"	"abmag"	"13.849"	"aberr"	"0.025"	"source"	"6"
"photometry"	"timeunit"	"MJD"	"time"	"52320.10821"	"band"	"V"	"instrument"	"CfA3_4SH"	"abmag"	"12.759"	"aberr"	"0.030"	"source"	"6"
"photometry"	"timeunit"	"MJD"	"time"	"52320.10929"	"band"	"R"	"instrument"	"CfA3_4SH"	"abmag"	"12.542"	"aberr"	"0.037"	"source"	"6"
"photometry"	"timeunit"	"MJD"	"time"	"52320.11038"	"band"	"I"	"instrument"	"CfA3_4SH"	"abmag"	"12.040"	"aberr"	"0.039"	"source"	"6"
"photometry"	"timeunit"	"MJD"	"time"	"52320.13"	"band"	"V"	"abmag"	"12.47"	"aberr"	"0.022"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52320.13"	"band"	"U"	"abmag"	"14.287"	"aberr"	"0.041"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52320.13"	"band"	"R"	"abmag"	"12.209"	"aberr"	"0.018"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52320.13"	"band"	"B"	"abmag"	"13.482"	"aberr"	"0.017"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52320.13"	"band"	"I"	"abmag"	"12.245"	"aberr"	"0.023"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52320.13"	"band"	"B"	"abmag"	"13.83"	"source"	"7,9"
"photometry"	"timeunit"	"MJD"	"time"	"52320.13"	"band"	"I"	"abmag"	"12.37"	"source"	"7,9"
"photometry"	"timeunit"	"MJD"	"time"	"52320.13"	"band"	"R"	"abmag"	"12.41"	"source"	"7,9"
"photometry"	"timeunit"	"MJD"	"time"	"52320.13"	"band"	"U"	"abmag"	"14.7"	"source"	"7,9"
"photometry"	"timeunit"	"MJD"	"time"	"52320.13"	"band"	"V"	"abmag"	"12.68"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52320.13"	"band"	"V"	"abmag"	"12.73"	"source"	"7,9"
"photometry"	"timeunit"	"MJD"	"time"	"52320.14"	"band"	"I"	"abmag"	"12.39"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52320.15"	"band"	"R"	"abmag"	"12.43"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52320.16"	"band"	"V"	"abmag"	"12.71"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52320.25"	"band"	"V"	"abmag"	"12.72"	"aberr"	"0.01"	"source"	"1,4"
"photometry"	"timeunit"	"MJD"	"time"	"52320.25"	"band"	"R"	"abmag"	"12.36"	"aberr"	"0.02"	"source"	"1,4"
"photometry"	"timeunit"	"MJD"	"time"	"52320.25"	"band"	"U"	"abmag"	"14.63"	"aberr"	"0.06"	"source"	"1,4"
"photometry"	"timeunit"	"MJD"	"time"	"52320.25"	"band"	"B"	"abmag"	"13.86"	"aberr"	"0.02"	"source"	"1,4"
"photometry"	"timeunit"	"MJD"	"time"	"52320.25"	"band"	"I"	"abmag"	"12.34"	"aberr"	"0.01"	"source"	"1,4"
"photometry"	"timeunit"	"MJD"	"time"	"52320.45"	"band"	"C"	"abmag"	"12.5"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52320.73"	"band"	"R"	"abmag"	"12.39"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52320.73"	"band"	"V"	"abmag"	"12.74"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52320.74"	"band"	"C"	"abmag"	"12.5"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52320.75"	"band"	"B"	"abmag"	"13.95"	"source"	"7,11"
"photometry"	"timeunit"	"MJD"	"time"	"52320.75"	"band"	"C"	"abmag"	"13"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52320.75"	"band"	"I"	"abmag"	"12.35"	"source"	"7,11"
"photometry"	"timeunit"	"MJD"	"time"	"52320.75"	"band"	"R"	"abmag"	"12.4"	"source"	"7,11"
"photometry"	"timeunit"	"MJD"	"time"	"52320.75"	"band"	"U"	"abmag"	"14.76"	"source"	"7,11"
"photometry"	"timeunit"	"MJD"	"time"	"52320.75"	"band"	"V"	"abmag"	"12.78"	"source"	"7,11"
"photometry"	"timeunit"	"MJD"	"time"	"52320.77"	"band"	"C"	"abmag"	"13.6"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52320.79"	"band"	"C"	"abmag"	"12.5"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52320.79"	"band"	"C"	"abmag"	"12.7"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52320.8"	"band"	"C"	"abmag"	"12.83"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52320.8"	"band"	"C"	"abmag"	"12.7"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52321.03"	"band"	"C"	"abmag"	"12.9"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52321.13"	"band"	"V"	"abmag"	"12.528"	"aberr"	"0.026"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52321.13"	"band"	"U"	"abmag"	"14.417"	"aberr"	"0.047"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52321.13"	"band"	"R"	"abmag"	"12.253"	"aberr"	"0.024"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52321.13"	"band"	"B"	"abmag"	"13.56"	"aberr"	"0.026"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52321.13"	"band"	"I"	"abmag"	"12.271"	"aberr"	"0.022"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52321.13"	"band"	"B"	"abmag"	"13.91"	"source"	"7,9"
"photometry"	"timeunit"	"MJD"	"time"	"52321.13"	"band"	"I"	"abmag"	"12.4"	"source"	"7,9"
"photometry"	"timeunit"	"MJD"	"time"	"52321.13"	"band"	"R"	"abmag"	"12.45"	"source"	"7,9"
"photometry"	"timeunit"	"MJD"	"time"	"52321.13"	"band"	"U"	"abmag"	"14.83"	"source"	"7,9"
"photometry"	"timeunit"	"MJD"	"time"	"52321.13"	"band"	"V"	"abmag"	"12.79"	"source"	"7,9"
"photometry"	"timeunit"	"MJD"	"time"	"52321.25"	"band"	"V"	"abmag"	"12.78"	"aberr"	"0.01"	"source"	"1,4"
"photometry"	"timeunit"	"MJD"	"time"	"52321.25"	"band"	"R"	"abmag"	"12.4"	"aberr"	"0.02"	"source"	"1,4"
"photometry"	"timeunit"	"MJD"	"time"	"52321.25"	"band"	"U"	"abmag"	"14.76"	"aberr"	"0.06"	"source"	"1,4"
"photometry"	"timeunit"	"MJD"	"time"	"52321.25"	"band"	"B"	"abmag"	"13.95"	"aberr"	"0.02"	"source"	"1,4"
"photometry"	"timeunit"	"MJD"	"time"	"52321.25"	"band"	"I"	"abmag"	"12.35"	"aberr"	"0.01"	"source"	"1,4"
"photometry"	"timeunit"	"MJD"	"time"	"52321.26"	"band"	"C"	"abmag"	"13.2"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52321.64"	"band"	"V"	"abmag"	"12.77"	"aberr"	"0.03"	"source"	"1,5"
"photometry"	"timeunit"	"MJD"	"time"	"52321.64"	"band"	"R"	"abmag"	"12.45"	"aberr"	"0.04"	"source"	"1,5"
"photometry"	"timeunit"	"MJD"	"time"	"52321.64"	"band"	"B"	"abmag"	"13.97"	"aberr"	"0.02"	"source"	"1,5"
"photometry"	"timeunit"	"MJD"	"time"	"52321.7"	"band"	"U"	"abmag"	"14.812"	"aberr"	"0.081"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52321.7"	"band"	"U"	"abmag"	"14.81"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52321.71"	"band"	"I"	"abmag"	"12.3581"	"aberr"	"0.007"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52321.71"	"band"	"B"	"abmag"	"13.981"	"aberr"	"0.01"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52321.71"	"band"	"V"	"abmag"	"12.8234"	"aberr"	"0.005"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52321.71"	"band"	"R"	"abmag"	"12.4977"	"aberr"	"0.006"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52321.71"	"band"	"B"	"abmag"	"13.98"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52321.71"	"band"	"I"	"abmag"	"12.36"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52321.71"	"band"	"R"	"abmag"	"12.5"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52321.71"	"band"	"V"	"abmag"	"12.82"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52321.72"	"band"	"I"	"abmag"	"12.3301"	"aberr"	"0.007"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52321.72"	"band"	"I"	"abmag"	"12.3491"	"aberr"	"0.008"	"source"	"1,3"
